"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","INDIGENOUS_STATUS","Indigenous status","REGION_DEATHS","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Population","2","Females","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2014","2014",22210,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2015","2015",22574,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2016","2016",22846,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2010","2010",18154,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2011","2011",19033,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2012","2012",19919,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2013","2013",20711,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2014","2014",21147,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2015","2015",21666,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2016","2016",22123,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2010","2010",17452,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2011","2011",18100,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2012","2012",18935,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2013","2013",19667,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2014","2014",20239,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2015","2015",20660,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2016","2016",21180,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2010","2010",3797,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2011","2011",3896,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2012","2012",4005,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2013","2013",4078,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2014","2014",4145,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2015","2015",4227,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2016","2016",4272,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2010","2010",3587,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2011","2011",3682,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2012","2012",3768,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2013","2013",3880,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2014","2014",3990,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2015","2015",4100,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2016","2016",4154,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2010","2010",8765,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2011","2011",9020,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2012","2012",9278,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2013","2013",9480,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2014","2014",9689,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2015","2015",9811,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2016","2016",9933,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2010","2010",8373,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2011","2011",8557,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2012","2012",8668,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2013","2013",8837,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2014","2014",9064,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2015","2015",9283,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2016","2016",9493,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",6895,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",6899,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",6974,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",7044,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",7104,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",7162,,
"1","Population","1","Males","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",7228,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",6664,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",6653,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",6687,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",6728,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",6769,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",6810,,
"1","Population","2","Females","1524","15 - 24","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",6861,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2010","2010",17,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2011","2011",18,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2012","2012",11,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2013","2013",12,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2014","2014",21,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2015","2015",14,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2016","2016",26,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2010","2010",2,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2011","2011",8,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2012","2012",10,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2013","2013",7,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2014","2014",9,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2015","2015",9,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","1","New South Wales","A","Annual","2016","2016",7,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2010","2010",25,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2011","2011",26,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2012","2012",17,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2013","2013",19,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2014","2014",17,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2015","2015",25,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2016","2016",19,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2010","2010",16,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2011","2011",15,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2012","2012",1,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2013","2013",8,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2014","2014",10,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2015","2015",10,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","3","Queensland","A","Annual","2016","2016",12,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2010","2010",1,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2011","2011",5,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2012","2012",5,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2013","2013",4,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2014","2014",3,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2015","2015",3,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2016","2016",2,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2010","2010",1,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2011","2011",4,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2012","2012",2,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2013","2013",5,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2014","2014",3,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2015","2015",5,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","4","South Australia","A","Annual","2016","2016",3,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2010","2010",16,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2011","2011",22,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2012","2012",17,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2013","2013",25,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2014","2014",17,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2015","2015",17,,
"4","Deaths","1","Males","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2016","2016",18,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2010","2010",3,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2011","2011",12,,
"4","Deaths","2","Females","1524","15 - 24","4","Indigenous","5","Western Australia","A","Annual","2012","2012",11,,
