"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","ASGS_2011","State/Territory","PROJ_SERIES","Projection series","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"POP_PROJ","Projected population","2","Females","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",119,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2011","2011",2543,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2012","2012",2706,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2013","2013",2859,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2014","2014",3036,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2015","2015",3201,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2016","2016",3329,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2011","2011",2639,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2012","2012",2790,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2013","2013",2971,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2014","2014",3087,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2015","2015",3234,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","1","New South Wales","2","Series B","A","Annual","2016","2016",3437,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2011","2011",509,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2012","2012",547,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2013","2013",579,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2014","2014",615,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2015","2015",667,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2016","2016",692,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2011","2011",585,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2012","2012",613,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2013","2013",645,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2014","2014",689,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2015","2015",720,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","2","Victoria","2","Series B","A","Annual","2016","2016",735,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2011","2011",1862,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2012","2012",1986,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2013","2013",2105,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2014","2014",2241,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2015","2015",2404,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2016","2016",2575,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2011","2011",2151,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2012","2012",2296,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2013","2013",2464,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2014","2014",2617,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2015","2015",2805,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","3","Queensland","2","Series B","A","Annual","2016","2016",2825,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2011","2011",378,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2012","2012",398,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2013","2013",424,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2014","2014",451,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2015","2015",496,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2016","2016",530,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2011","2011",442,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2012","2012",435,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2013","2013",482,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2014","2014",507,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2015","2015",538,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","4","South Australia","2","Series B","A","Annual","2016","2016",553,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2011","2011",852,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2012","2012",889,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2013","2013",976,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2014","2014",1071,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2015","2015",1130,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2016","2016",1215,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2011","2011",1028,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2012","2012",1084,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2013","2013",1147,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2014","2014",1224,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2015","2015",1306,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","5","Western Australia","2","Series B","A","Annual","2016","2016",1372,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2011","2011",331,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2012","2012",373,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2013","2013",399,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2014","2014",414,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2015","2015",446,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2016","2016",445,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2011","2011",302,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2012","2012",313,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2013","2013",329,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2014","2014",346,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2015","2015",368,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","6","Tasmania","2","Series B","A","Annual","2016","2016",404,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2011","2011",669,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2012","2012",726,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2013","2013",785,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2014","2014",856,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2015","2015",929,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2016","2016",996,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2011","2011",799,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2012","2012",840,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2013","2013",876,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2014","2014",913,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2015","2015",958,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","7","Northern Territory","2","Series B","A","Annual","2016","2016",1016,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",46,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",52,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",59,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",70,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",76,,
"POP_PROJ","Projected population","1","Males","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",84,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",45,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",55,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",67,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",75,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",83,,
"POP_PROJ","Projected population","2","Females","A60","60 - 64","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",90,,
"POP_PROJ","Projected population","1","Males","A65","65 - 69","1","New South Wales","2","Series B","A","Annual","2011","2011",1647,,
"POP_PROJ","Projected population","1","Males","A65","65 - 69","1","New South Wales","2","Series B","A","Annual","2012","2012",1772,,
"POP_PROJ","Projected population","1","Males","A65","65 - 69","1","New South Wales","2","Series B","A","Annual","2013","2013",1889,,
